31376,"Apr 10, 2016 to Jun 26, 2016",Sundays at 02:25 (JST),23 min. per ep.,12,627,"Slice of Life , Comedy , Supernatural , Magic , Shounen",Sentai Filmworks,"116,587",#549,Spring 2016,"VAP , Kodansha , Magic Capsule , Nippon Television Network Corporation , RAB Aomori Broadcasting Corporation , Nippon Television Music Corporation",#1217,PG-13 - Teens 13 or older,7.63,Manga,Finished Airing,J.C.Staff,Flying Witch,TV,"47,015"
31377,31-Jul-15,-1,10 min.,1,0,"Slice of Life , Supernatural","None found, add some",288,#9416,-1,"None found, add some",#7534,G - All Ages,5.62,Original,Finished Airing,Ishikawa Pro,Kataribe Shoujo Honoka,ONA,88
31378,02-May-16,-1,23 min.,1,58,"Action , Drama , Shounen , Supernatural , Vampire","None found, add some","24,132",#2055,-1,"None found, add some",#2859,None,7.16,Manga,Finished Airing,Wit Studio,Owari no Seraph: Kyuuketsuki Shahar,OVA,"9,283"
31380,"Jan 4, 2016 to Dec 2, 2016",-1,22 min. per ep.,3,78,"Sci-Fi , Harem , Comedy , Romance , Ecchi , School , Shounen","None found, add some","25,429",#1991,-1,"None found, add some",#793,R+ - Mild Nudity,7.84,Manga,Finished Airing,Xebec,To LOVE-Ru Darkness 2nd OVA,OVA,"11,060"
31387,03-Sep-15,-1,11 min.,1,1,"Drama , Shoujo","None found, add some","1,545",#6577,-1,Half H.P Studio,#4909,G - All Ages,6.62,Manga,Finished Airing,"None found, add some",Aru Hi Inu no Kuni kara Tegami ga Kite,OVA,892
31389,07-Oct-15,-1,10 min.,1,93,"Action , Fantasy , Magic , Shounen , Supernatural",Aniplex of America,"32,747",#1717,-1,"None found, add some",#1710,PG-13 - Teens 13 or older,7.46,Visual novel,Finished Airing,ufotable,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,"18,941"
31397,"Oct 30, 2015 to Jan 27, 2017",-1,17 min. per ep.,3,10,Hentai,"None found, add some","3,351",#5010,-1,"None found, add some",N/A,Rx - Hentai,6.75,Visual novel,Finished Airing,PoRO,Mesu Kyoushi 4: Kegasareta Kyoudan,OVA,"1,123"
31400,"Oct 23, 2015 to Dec 4, 2015",-1,19 min. per ep.,2,18,Hentai,"None found, add some","2,947",#5284,-1,"MS Pictures , White Bear",N/A,Rx - Hentai,6.55,Visual novel,Finished Airing,"None found, add some",Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,OVA,"1,102"
31401,"Oct 16, 2015 to Dec 11, 2015",-1,21 min. per ep.,2,4,Hentai,"None found, add some","3,005",#5237,-1,Queen Bee,N/A,Rx - Hentai,6.54,Manga,Finished Airing,"None found, add some",Creamy Pie,OVA,"1,038"
31402,"Mar 17, 2016 to Apr 5, 2016",-1,3 min. per ep.,5,2,"Action , Sci-Fi , Fantasy","None found, add some",621,#8196,-1,"None found, add some",#6414,PG-13 - Teens 13 or older,6.2,Game,Finished Airing,Larx Entertainment,Soul Worker: Your Destiny Awaits,ONA,110
31403,"Dec 4, 2015 to Jan 8, 2016",-1,20 min. per ep.,2,7,"Hentai , Fantasy","None found, add some","1,683",#6427,-1,Mary Jane,N/A,Rx - Hentai,5.86,Light novel,Finished Airing,Office Takeout,Colosseum no Senki: Another Story,OVA,717
31404,"Apr 7, 2016 to Jun 23, 2016",Thursdays at 23:00 (JST),24 min. per ep.,12,613,"Game , Comedy , Romance , Ecchi , School",FUNimation Entertainment,"172,716",#339,Spring 2016,"Sotsu , AT-X , Barnum Studio , DAX Production , ASCII Media Works , NBCUniversal Entertainment Japan , i0+ , Medicos Entertainment , Radio Osaka",#2934,PG-13 - Teens 13 or older,7.14,Light novel,Finished Airing,Project No.9,Netoge no Yome wa Onnanoko ja Nai to Omotta?,TV,"85,041"
31405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31410,"Oct 3, 2015 to Mar 26, 2016",Saturdays at 10:30 (JST),3 min. per ep.,26,0,"Game , Slice of Life , Comedy , Parody","None found, add some",423,#8818,Fall 2015,HeART-BIT,#10138,PG-13 - Teens 13 or older,6.32,4-koma manga,Finished Airing,DLE,Mini Van 2nd Season,TV,22
31414,"Jan 10, 2016 to Jun 26, 2016",Sundays at 22:00 (JST),13 min. per ep.,24,342,"Comedy , Romance , School , Shoujo , Slice of Life",FUNimation Entertainment,"74,060",#920,Winter 2016,"YTV , Tokuma Japan , Daiichikosho , Shueisha",#1518,PG-13 - Teens 13 or older,7.52,Manga,Finished Airing,Production Reed,Nijiiro Days (Rainbow Days),TV,"30,180"
31417,"Jul 8, 2016 to Sep 23, 2016",Fridays at 02:35 (JST),24 min. per ep.,12,70,"Slice of Life , Comedy , Magic , School",Ponycan USA,"15,434",#2639,Summer 2016,Pony Canyon,#2626,PG-13 - Teens 13 or older,7.22,Original,Finished Airing,Studio Comet,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,TV,"4,868"
31418,26-Nov-16,-1,1 hr. 33 min.,1,54,"Action , Military , Sci-Fi , Slice of Life , School","None found, add some","11,873",#3013,-1,"None found, add some",#1569,PG-13 - Teens 13 or older,7.5,Card game,Finished Airing,Diomedea,KanColle Movie (Fleet Girls Collection KanColle Movie Sequence),Movie,328
31422,"Jan 7, 2017 to Mar 25, 2017",Saturdays at 00:00 (JST),23 min. per ep.,12,4,"Sports , School , Shounen","None found, add some","11,262",#3075,Winter 2017,"Genco , AT-X , Exit Tunes , Duckbill Entertainment , Shanghai Tiantan Culture & Media , NADA Holdings",#6312,PG-13 - Teens 13 or older,6.23,Manga,Finished Airing,"J.C.Staff , A.C.G.T.",Minami Kamakura Koukou Joshi Jitensha-bu,TV,"3,248"
31424,07-Mar-14,-1,5 min.,1,2,"Hentai , Supernatural , Demons , Horror","None found, add some",691,#8006,-1,Milky Animation Label,N/A,Rx - Hentai,6.13,Visual novel,Finished Airing,Studio Fantasia,Inyouchuu Etsu Special,Special,186
31426,16-Oct-15,-1,3 min.,1,0,"Comedy , School , Slice of Life","None found, add some","1,029",#7324,-1,"None found, add some",#7886,PG - Children,5.34,Original,Finished Airing,A-Real,Urawa no Usagi-chan Special,Special,309
31427,"Aug 26, 2013 to 2014",Unknown,23 min. per ep.,52,2,"Action , Adventure , Comedy , Super Power , Demons , Magic","None found, add some",233,#9771,?,"None found, add some",#11554,PG - Children,7.15,Unknown,Finished Airing,"None found, add some",Zinba,TV,40
31428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31430,"Apr 2, 2016 to Jun 25, 2016",Saturdays at 01:05 (JST),24 min. per ep.,13,66,"Action , Sci-Fi , Space , Horror , Drama , Seinen",Viz Media,"41,506",#1467,Spring 2016,"Warner Bros. , Ultra Super Pictures , MAGES. , Good Smile Company , Shueisha , Kyoraku Industrial Holdings , Animatic",#3833,R - 17+ (violence & profanity),6.89,Manga,Finished Airing,"TYO Animations , LIDENFILMS",Terra Formars Revenge,TV,"19,359"
31433,2017 to ?,-1,Unknown,Unknown,16,"Action , Drama , Military , Sci-Fi , Space","None found, add some","6,054",#3978,-1,"None found, add some",N/A,None,N/A ,Novel,Not yet aired,Production I.G,Ginga Eiyuu Densetsu (2017),Unknown,0
31436,14-Aug-15,-1,45 min.,1,0,"Comedy , Seinen","None found, add some",72,#12108,-1,NHK,#8959,G - All Ages,4.33,Manga,Finished Airing,"None found, add some",Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,Special,6
31437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31439,"Apr 12, 2016 to Jun 28, 2016",Tuesdays at 01:10 (JST),3 min. per ep.,12,37,"Comedy , School","None found, add some","22,187",#2168,Spring 2016,Hobi Animation,#7742,PG-13 - Teens 13 or older,5.47,Visual novel,Finished Airing,AXsiZ,Wagamama High Spec,TV,"8,120"
31440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31445,Not available,Unknown,Unknown,Unknown,0,"Comedy , Parody , School , Seinen","None found, add some",321,#9259,?,"None found, add some",N/A,PG-13 - Teens 13 or older,N/A ,4-koma manga,Not yet aired,"None found, add some",Minna Atsumare! Falcom Gakuen 3rd Season,TV,
31447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31448,25-Feb-15,-1,3 min.,1,9,"Magic , Comedy","None found, add some","4,209",#4597,-1,Aniplex,#5270,PG-13 - Teens 13 or older,6.53,Unknown,Finished Airing,"None found, add some",Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,Special,"1,354"
31450,12-Jan-12,-1,2 min.,1,0,"Dementia , Music","None found, add some",106,#11336,-1,"None found, add some",#8057,G - All Ages,5.17,Unknown,Finished Airing,"None found, add some",Sol,Music,53
31452,"Jan 7, 2016 to Mar 31, 2016",Thursdays at 21:30 (JST),24 min. per ep.,12,177,"Adventure , Romance , Fantasy , Josei",Sentai Filmworks,"43,733",#1424,Winter 2016,"Frontier Works , Sotsu , AT-X , Orange , NBCUniversal Entertainment Japan , Tokyo MX , i0+ , famima.com , Hakuhodo DY Music & Pictures , Docomo Anime Store , TEAM Entertainment Inc. , Chugai Mining Co., Ltd. , Medicos Entertainment",#4723,PG-13 - Teens 13 or older,6.67,Visual novel,Finished Airing,Kinema Citrus,Norn9: Norn+Nonet (Norn9),TV,"13,614"
31454,21-Mar-15,-1,9 min.,1,0,"Action , Mecha , Sci-Fi , Space","None found, add some",934,#7499,-1,"None found, add some",#6516,PG-13 - Teens 13 or older,6.16,Original,Finished Airing,Sunrise,Gundam: G no Reconguista - From the Past to the Future,Special,298
31456,"Oct, 2017 to ?",Unknown,Unknown,Unknown,33,"Adventure , Romance , Fantasy , Shoujo","None found, add some","6,922",#3780,Fall 2017,"Lantis , DAX Production",N/A,None,N/A ,Visual novel,Not yet aired,M.S.C,Code:Realize: Sousei no Himegimi,TV,5
31457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31463,21-Aug-14,-1,1 hr. 30 min.,1,0,"Drama , Slice of Life","None found, add some",106,#11327,-1,"None found, add some",#9992,PG-13 - Teens 13 or older,5.25,Original,Finished Airing,Studio Meditation With a Pencil,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom (The Road Called Life)",Movie,8
31464,"Feb 1, 2010 to ?",Unknown,1 min. per ep.,29,0,"Comedy , Sports","None found, add some",54,#12539,?,"None found, add some",#10575,G - All Ages,4.31,Unknown,Finished Airing,DLE,Pichiko Dakyuubu,TV,13
31465,Not available,-1,30 sec. per ep.,3,0,"Sports , Comedy","None found, add some",54,#12540,-1,"None found, add some",#10576,G - All Ages,4.31,Unknown,Finished Airing,DLE,Pichiko Dakyuubu USA-hen,Special,16
31467,12-Apr-15,-1,1 min.,1,0,"Action , Mecha","None found, add some",288,#9409,-1,"None found, add some",#7367,R+ - Mild Nudity,5.73,Manga,Finished Airing,"None found, add some",Grendizer Giga,ONA,114
31471,"Sep 5, 2015 to ?",-1,5 min.,Unknown,0,"Comedy , Shoujo","None found, add some",504,#8525,-1,"None found, add some",#8420,PG - Children,4.56,Original,Currently Airing,Bandai Namco Pictures,MILPOM\xe2\x98\x85,ONA,150
31476,11-Oct-10,-1,17 min.,1,0,"Fantasy , Psychological","None found, add some",168,#10322,-1,"None found, add some",#11368,G - All Ages,5.91,Unknown,Finished Airing,"None found, add some",Wake up!! Tamala,Movie,47
31478,"Apr 7, 2016 to Jun 23, 2016",Thursdays at 01:05 (JST),23 min. per ep.,12,"3,071","Action , Mystery , Comedy , Supernatural , Seinen","None found, add some","250,567",#193,Spring 2016,"Lantis , Movic , KlockWorx , Bandai Namco Live Creative , Glovision , Lawson HMV Entertainment , Sony PCL",#872,R - 17+ (violence & profanity),7.79,Manga,Finished Airing,Bones,Bungou Stray Dogs (Bungo Stray Dogs),TV,"115,061"
31483,05-Jan-16,-1,24 min.,1,70,"Drama , Fantasy , Romance , Shoujo","None found, add some","26,363",#1954,-1,"None found, add some",#889,PG-13 - Teens 13 or older,7.78,Manga,Finished Airing,Bones,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA,"12,946"
31485,13-Aug-16,-1,59 min.,1,4,"Music , School , Shoujo , Slice of Life","None found, add some","1,650",#6461,-1,"None found, add some",#1794,PG - Children,7.44,Original,Finished Airing,Bandai Namco Pictures,Aikatsu Stars! Movie,Movie,427
31486,27-Feb-16,-1,1 hr. 10 min.,1,5,"Comedy , Mystery , Super Power","None found, add some","1,856",#6226,-1,"Sotsu , Bushiroad , Chrono Gear Creative",#2990,PG-13 - Teens 13 or older,7.13,Card game,Finished Airing,J.C.Staff,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,Movie,505
31490,23-Jul-16,-1,2 hr.,1,117,"Action , Adventure , Comedy , Drama , Fantasy , Shounen",FUNimation Entertainment,"36,536",#1600,-1,"None found, add some",#285,PG-13 - Teens 13 or older,8.23,Manga,Finished Airing,Toei Animation,One Piece Film: Gold,Movie,"17,907"
31491,"Oct 6, 2015 to Nov 4, 2016",-1,12 min. per ep.,3,24,"Comedy , Ecchi , Romance , School , Seinen , Sports","None found, add some","8,393",#3477,-1,Hoods Entertainment,#7918,R+ - Mild Nudity,5.31,Manga,Finished Airing,"None found, add some",Hantsu x Trash (Sexy and Stupid Water Polo Comedy!!),OVA,"3,748"
31493,22-Aug-15,-1,6 min.,1,0,"Action , Adventure , Fantasy","None found, add some",182,#10170,-1,Square Enix,#7109,PG-13 - Teens 13 or older,5.88,Game,Finished Airing,Seven Arcs Pictures,Lord of Vermillion III Special Anime Movie,Special,57
31494,25-Aug-02,-1,1 min.,1,0,"Parody , Comedy , Mecha","None found, add some",374,#9006,-1,"None found, add some",#7800,G - All Ages,5.42,Unknown,Finished Airing,"None found, add some",Mini-Chara Macross,Special,91
31498,"Apr 3, 2016 to Jun 26, 2016",Sundays at 20:55 (JST),3 min. per ep.,13,26,"Slice of Life , Comedy , School","None found, add some","20,251",#2293,Spring 2016,"Jinnan Studio , Contents Seed",#7552,PG-13 - Teens 13 or older,5.61,4-koma manga,Finished Airing,Asahi Production,Pan de Peace!,TV,"8,936"
31499,"Jun 26, 2015 to Nov 27, 2015",-1,13 min. per ep.,13,38,"Comedy , Historical , Supernatural , Romance","None found, add some","4,760",#4406,-1,Tencent Animation,#1768,PG-13 - Teens 13 or older,7.45,Manga,Finished Airing,Haoliners Animation League,Huyao Xiao Hongniang (Fox Spirit Matchmaker),ONA,793
31500,"Apr 10, 2016 to Jun 26, 2016",Sundays at 00:00 (JST),24 min. per ep.,12,360,"Action , Military , School",Aniplex of America,"47,583",#1328,Spring 2016,"Aniplex , Half H.P Studio , Asmik Ace Entertainment , Graphinica , BS11 , Contents Seed",#2251,PG-13 - Teens 13 or older,7.32,Original,Finished Airing,Production IMS,High School Fleet,TV,"19,530"
31501,30-Sep-14,-1,3 min.,1,0,"Music , Dementia","None found, add some",245,#9674,-1,"None found, add some",#8468,R+ - Mild Nudity,4.3,Unknown,Finished Airing,"None found, add some",Master Blaster,Music,155
31505,07-Aug-15,-1,6 min.,1,0,"Action , Samurai","None found, add some",151,#10522,-1,"None found, add some",#9224,PG-13 - Teens 13 or older,5.58,Original,Finished Airing,"None found, add some",Go! Samurai,ONA,40
31506,2009,-1,5 min.,1,0,No genres have been added yet.,"None found, add some",80,#11935,-1,"None found, add some",#9703,G - All Ages,4.36,Unknown,Finished Airing,"None found, add some",Kappa no Ude,Movie,36
31507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31508,2008,-1,5 min.,1,0,No genres have been added yet.,"None found, add some",44,#12716,-1,"None found, add some",#10878,G - All Ages,6.29,Unknown,Finished Airing,"None found, add some",Shinya Doubutsuen,Movie,7
31509,2009,-1,5 min.,1,0,No genres have been added yet.,"None found, add some",50,#12620,-1,"None found, add some",#9493,G - All Ages,7.86,Unknown,Finished Airing,"None found, add some",Ichi-gan Kuni,Movie,7
31510,2009,-1,4 min.,1,0,Music,"None found, add some",66,#12240,-1,"None found, add some",#9259,G - All Ages,4.44,Unknown,Finished Airing,"None found, add some",Guitar,Movie,25
31511,2011,-1,14 min.,1,0,No genres have been added yet.,"None found, add some",52,#12569,-1,"None found, add some",#9453,G - All Ages,6.82,Unknown,Finished Airing,"None found, add some",Holiday,Movie,11
31512,12-Apr-15,-1,2 min.,1,0,Slice of Life,"None found, add some",202,#9998,-1,"None found, add some",#8143,G - All Ages,5.07,Original,Finished Airing,"None found, add some",Love & Gift,ONA,99
31513,2006,-1,1 min.,1,0,Comedy,"None found, add some",195,#10061,-1,"None found, add some",#8296,G - All Ages,4.85,Unknown,Finished Airing,"None found, add some",Aoki Seimei Hoken,Special,118
31517,"Apr 18, 2011 to Mar 29, 2013",Unknown,1 min. per ep.,475,1,"Parody , Comedy","None found, add some",197,#10047,Spring 2011,Oddjob,#10341,G - All Ages,5.52,Unknown,Finished Airing,"None found, add some",Ninja-tai Gatchaman ZIP!,TV,25
31518,27-Nov-15,-1,26 min.,1,4,"Harem , Hentai , School","None found, add some","2,181",#5913,-1,Pink Pineapple,N/A,Rx - Hentai,6.55,Visual novel,Finished Airing,Office Takeout,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,OVA,685
31519,"Oct 13, 2015 to Dec 29, 2015",Tuesdays at 01:11 (JST),4 min. per ep.,12,28,"Comedy , Sports","None found, add some","17,552",#2471,Fall 2015,"Earth Star Entertainment , F.M.F",#7576,PG-13 - Teens 13 or older,5.58,Original,Finished Airing,Rising Force,Anitore! EX (Anime de Training! Ex),TV,"6,899"
31521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31530,23-Dec-15,-1,25 min.,1,2,"School , Sci-Fi","None found, add some","3,030",#5219,-1,"None found, add some",#5520,PG-13 - Teens 13 or older,6.46,Original,Finished Airing,Lay-duce,Classroom\xe2\x98\x86Crisis Special,Special,398
31534,"Mar 26, 2011 to Sep 24, 2011",Saturdays at Unknown,6 min. per ep.,26,1,Comedy,"None found, add some",206,#9969,Spring 2011,TUBA,#6126,G - All Ages,6.29,Original,Finished Airing,"None found, add some",Larva,TV,90
31535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31537,Not available,Unknown,7 min.,Unknown,14,"Action , Adventure , Demons , Fantasy , Magic , Supernatural","None found, add some","13,364",#2840,?,"None found, add some",N/A,None,N/A ,Game,Not yet aired,Studio Hibari,Shingeki no Bahamut: Manaria Friends,TV,7
31539,"Oct 2, 2015 to Sep 30, 2016",Fridays at 02:05 (JST),5 min. per ep.,52,0,Comedy,"None found, add some",950,#7477,Fall 2015,"None found, add some",#9939,None,4.93,Original,Finished Airing,Kachidoki Studio,Kyoufu! Zombie Neko,TV,14
31540,"Jan 8, 2016 to Mar 25, 2016",Fridays at 23:09 (JST),7 min. per ep.,12,62,"Music , Comedy","None found, add some","30,865",#1773,Winter 2016,"Kadokawa Pictures Japan , Ultra Super Pictures",#5773,PG-13 - Teens 13 or older,6.39,Original,Finished Airing,LIDENFILMS,Sekkou Boys (Sekko Boys),TV,"13,456"
31547,"Sep, 2009",Unknown,30 sec. per ep.,5,0,Historical,"None found, add some",74,#12072,Summer 2009,"None found, add some",#10720,G - All Ages,7.6,Unknown,Finished Airing,"None found, add some",Ryouma 30 Seconds,TV,5
31549,"Oct 4, 2015 to Dec 20, 2015",Sundays at 02:55 (JST),23 min. per ep.,12,7,"Comedy , Slice of Life","None found, add some","1,666",#6445,Fall 2015,Tatsunoko Production,#7256,G - All Ages,5.8,Unknown,Finished Airing,"CoMix Wave Films , FOREST Hunting One",Peeping Life TV: Season 1??,TV,485
31551,30-Aug-12,-1,3 min.,1,0,"Slice of Life , Comedy , Seinen","None found, add some",348,#9140,-1,"None found, add some",#6326,PG-13 - Teens 13 or older,6.23,Unknown,Finished Airing,"None found, add some",Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,OVA,151
31552,27-Jan-16,-1,24 min.,1,26,"Action , Mystery , Supernatural",Aniplex of America,"20,462",#2278,-1,"None found, add some",#1193,R - 17+ (violence & profanity),7.64,Light novel,Finished Airing,Shuka,Durarara!!x2 Ten: Onoroke Chakapoko,Special,"7,397"
31553,30-Mar-16,-1,24 min.,1,87,"Super Power , School",Aniplex of America,"48,113",#1313,-1,Aniplex,#1389,PG-13 - Teens 13 or older,7.56,Original,Finished Airing,P.A. Works,Charlotte: Tsuyoimono-tachi,Special,"27,512"
31555,"Oct 11, 2015 to Jan 10, 2016",Sundays at 09:20 (JST),6 min. per ep.,13,1,Comedy,"None found, add some",177,#10226,Fall 2015,Studio Mausu,#9020,G - All Ages,6.7,Web manga,Finished Airing,Pollyanna Graphics,Doushitemo Eto ni Hairitai,TV,23
31559,"Jan 5, 2016 to Mar 22, 2016",Tuesdays at 23:00 (JST),24 min. per ep.,12,482,Sports,FUNimation Entertainment,"90,495",#762,Winter 2016,Media Factory,#3311,PG-13 - Teens 13 or older,7.04,Visual novel,Finished Airing,Madhouse,Prince of Stride: Alternative,TV,"39,319"
31560,"Oct 2, 2015 to Dec 25, 2015",Fridays at 22:30 (JST),7 min. per ep.,13,7,"Comedy , Music , Slice of Life","None found, add some","8,825",#3399,Fall 2015,"Starchild Records , Magic Capsule",#4806,G - All Ages,6.65,Original,Finished Airing,"SANZIGEN , LIDENFILMS",Miss Monochrome: The Animation 3,TV,"4,213"
31561,06-Sep-15,-1,23 min.,1,9,"Action , Drama , Seinen","None found, add some","11,534",#3045,-1,"None found, add some",#5451,R - 17+ (violence & profanity),6.48,Unknown,Finished Airing,Manglobe,Gangsta. Recap (Gangsta.),Special,"6,402"
31562,"Oct 17, 2015 to Jan 9, 2016",Saturdays at 07:00 (JST),Unknown,12,0,Kids,"None found, add some",163,#10380,Fall 2015,"None found, add some",#10288,G - All Ages,6.29,Picture book,Finished Airing,Kachidoki Studio,Neko no Dayan: Nihon e Iku,TV,14
31563,11-Aug-15,-1,22 min.,1,0,Historical,"None found, add some",153,#10491,-1,"None found, add some",#8655,R - 17+ (violence & profanity),6.78,Other,Finished Airing,"None found, add some","Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",Special,27
31564,"Apr 11, 2016 to Jun 27, 2016",Mondays at 00:00 (JST),24 min. per ep.,12,77,"Comedy , School , Slice of Life",FUNimation Entertainment,"33,259",#1703,Spring 2016,"AT-X , DAX Production , Houbunsha , TOHO animation , RAY",#2709,PG-13 - Teens 13 or older,7.2,4-koma manga,Finished Airing,Doga Kobo,"Sansha Sanyou (Three Leaves, Three Colors)",TV,"11,491"
31565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31566,"Oct 13, 2015 to Dec 29, 2015",Tuesdays at 01:08 (JST),2 min. per ep.,12,1,Comedy,"None found, add some","1,554",#6567,Fall 2015,"Earth Star Entertainment , Assez Finaud Fabric",#5266,PG-13 - Teens 13 or older,6.53,Web manga,Finished Airing,"feel. , Zexcs",Ketsuekigata-kun! 3,TV,548
31568,15-Aug-12,-1,1 min.,1,0,Music,"None found, add some",340,#9167,-1,Sony Music Entertainment,#7603,G - All Ages,5.57,Music,Finished Airing,"None found, add some",Wake Up,Music,163
31569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31573,"Oct 11, 2015 to Mar 27, 2016",Sundays at 07:00 (JST),23 min. per ep.,22,11,"Adventure , Music","None found, add some","2,527",#5594,Fall 2015,"None found, add some",#4743,None,6.66,Original,Finished Airing,Bandai Namco Pictures,Brave Beats,TV,723
31575,22-Jan-93,-1,50 min.,1,2,"Action , Drama , Sports","None found, add some",111,#11218,-1,"None found, add some",#10413,PG-13 - Teens 13 or older,5.87,Manga,Finished Airing,"None found, add some",Offside,OVA,15
31578,"Oct 6, 2015 to Mar 29, 2016",Tuesdays at 01:00 (JST),3 min. per ep.,26,3,Comedy,"None found, add some","7,661",#3613,Fall 2015,"None found, add some",#8370,PG-13 - Teens 13 or older,4.7,Original,Finished Airing,"Kyotoma , Office Nobu",JK Meshi! (JK-MESHI!),TV,"2,267"
31580,"Jan 16, 2016 to Apr 9, 2016",Saturdays at 01:55 (JST),24 min. per ep.,13,"1,456","Action , Mystery , Horror , Supernatural , Seinen",Sentai Filmworks,"209,697",#261,Winter 2016,"Mainichi Broadcasting System , Kodansha , KlockWorx , Sony Music Communications , TOHO animation , King Records",#966,R - 17+ (violence & profanity),7.75,Manga,Finished Airing,Polygon Pictures,Ajin (Ajin: Demi-Human),TV,"96,259"
31581,21-Nov-12,-1,18 min.,1,1,"Comedy , Sci-Fi , Slice of Life , Sports","None found, add some","1,193",#7061,-1,"None found, add some",#6690,PG-13 - Teens 13 or older,6.09,Unknown,Finished Airing,"None found, add some",Tsuritama: Harikitte Contest,Special,272
31582,1989,-1,14 min.,1,0,Dementia,"None found, add some",173,#10261,-1,"None found, add some",#8345,G - All Ages,4.76,Original,Finished Airing,"None found, add some",Mimizu Monogatari (Worm Story),Movie,59
31583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31584,1984,-1,16 min.,1,0,Dementia,"None found, add some",150,#10536,-1,"None found, add some",#8395,G - All Ages,4.62,Unknown,Finished Airing,"None found, add some",Henkei Sakuhin Dai 1-ban (Metamorphose Works No.1),Movie,63
31585,1984,-1,23 min.,1,0,Dementia,"None found, add some",130,#10852,-1,"None found, add some",#9386,G - All Ages,2.45,Unknown,Finished Airing,"None found, add some",Henkei Sakuhin Dai 2-ban (Metamorphose Works No.2),Movie,47
31586,2005,-1,57 sec.,1,4,Dementia,"None found, add some",924,#7515,-1,"None found, add some",#8556,PG-13 - Teens 13 or older,3.15,Unknown,Finished Airing,"None found, add some",Mochibei,Movie,629
31587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
31588,"Oct 7, 2016 to Mar 31, 2017",Fridays at 00:00 (JST),24 min. per ep.,25,161,"Sports , School , Seinen",FUNimation Entertainment,"50,795",#1252,Fall 2016,"Telecom Animation Film , Mainichi Broadcasting System , Kodansha , Asmik Ace Entertainment , Sony Music Entertainment",#2466,PG-13 - Teens 13 or older,7.26,Manga,Finished Airing,"Madhouse , TMS Entertainment",All Out!!,TV,"16,278"
